143.,284.,4.,182.,1.,43.,92.,1.,0.,109.,72.,1.,0.,127.,141.,1.,0.,351.,0.,192.,20.,349.,382.,242.,37.92588741,14.26448,25.63162425,5.19813897,16.15097107,8.68831275,13.23735398,14.07398213,9.59131739,15.77731846,18.203106,11.26867925,14.54717759,20.11702101,14.41564833,-3.88168047
141.,286.,5.,181.,0.,45.,89.,1.,0.,110.,68.,1.,0.,129.,142.,0.,1.,350.,1.,188.,22.,343.,377.,235.,37.92724656,14.26259302,25.62330074,5.09732901,16.0876412,8.67277359,13.24084996,14.03520384,9.58063262,15.80553933,18.20162205,11.25576659,14.57431015,20.11982732,14.38688409,-3.83077106
143.,285.,6.,181.,0.,42.,94.,0.,1.,108.,72.,1.,0.,129.,147.,0.,0.,349.,0.,188.,20.,343.,380.,237.,37.92405399,14.26027128,25.60617823,5.03265299,16.05336616,8.65703505,13.29715076,13.96018956,9.53488872,15.86389108,18.12283023,11.22482356,14.59333774,20.10684922,14.38037518,-3.78995375
144.,284.,6.,181.,1.,48.,94.,1.,0.,106.,74.,1.,0.,126.,151.,1.,0.,350.,0.,191.,22.,346.,379.,235.,37.95668571,14.34222491,25.65922188,4.94399385,16.02038347,8.64601442,13.41061211,13.92848532,9.51310987,15.91926594,18.08652234,11.20821011,14.6010887,20.1472529,14.41159821,-3.74667628
140.,283.,4.,181.,0.,49.,94.,1.,0.,105.,68.,1.,1.,126.,148.,1.,0.,349.,0.,194.,22.,348.,383.,242.,37.89134643,14.22812158,25.6865583,5.00905562,16.2625805,8.82374037,13.38461059,14.13923511,9.68978505,15.98103064,18.24589278,11.44065051,14.55119131,20.20404189,14.54286268,-3.77667467
141.,286.,5.,181.,1.,49.,92.,1.,0.,100.,65.,1.,0.,136.,150.,1.,0.,351.,0.,189.,19.,347.,381.,235.,37.90322992,14.13071042,25.64098123,5.01666051,16.29379093,8.82914455,13.35933027,14.23795355,9.73659953,15.93494769,18.37054888,11.49178012,14.58931541,20.25850757,14.55829739,-3.80733851
137.,286.,3.,179.,1.,50.,97.,1.,0.,96.,70.,1.,0.,141.,146.,1.,1.,349.,0.,191.,22.,346.,381.,241.,37.93398618,14.05885253,25.60905418,4.98062928,16.14231728,8.70630714,13.43810493,14.19279602,9.56929743,15.86210606,18.23939528,11.3941554,14.55298104,20.28533331,14.57513128,-3.78091608
135.,281.,4.,179.,1.,48.,96.,1.,1.,64.,63.,0.,0.,126.,134.,1.,1.,349.,1.,190.,17.,349.,381.,240.,37.96160167,14.07752433,25.69082808,4.93379862,15.9328833,8.5335396,14.55590152,14.54198689,9.27504526,15.34796607,17.84897348,11.22501604,14.3802241,20.34825448,14.56642125,-3.66715277
131.,279.,3.,179.,1.,38.,100.,0.,0.,36.,63.,0.,0.,117.,134.,1.,0.,346.,0.,185.,17.,346.,379.,239.,37.77103933,13.88962852,25.66715199,5.99918712,16.15636513,8.76327812,15.49397115,15.19159524,9.69907889,14.01035485,18.66640051,11.74120341,13.6733515,20.97201622,14.53785165,-3.19816679
129.,275.,4.,179.,0.,29.,92.,1.,0.,33.,58.,1.,0.,128.,139.,1.,1.,339.,1.,167.,16.,344.,379.,232.,37.50173959,13.42375347,25.56060774,8.39300623,17.11383191,9.38374076,15.77641289,15.80631932,10.34237949,13.32922702,19.52517585,12.46218105,13.06578276,21.83508177,15.00296893,-2.72919409
125.,276.,4.,167.,0.,22.,96.,1.,0.,35.,49.,0.,1.,137.,131.,0.,1.,338.,0.,164.,14.,344.,380.,240.,37.25781251,12.7908637,25.53535532,11.3730627,18.17092408,10.10195287,15.71738702,16.27076983,10.71442993,13.29190396,20.05163588,13.12498485,13.03501462,22.54908011,15.87911666,-2.01063636
122.,275.,4.,170.,0.,1.,98.,1.,0.,51.,43.,0.,0.,155.,134.,4.,0.,331.,0.,138.,17.,342.,374.,235.,36.92204709,12.25601299,25.33151743,13.35266219,18.69309219,10.44394237,16.35016479,16.60268244,10.89395413,13.33639146,20.146239,13.33478961,13.08032602,23.12546633,16.54493713,-1.07091074
1.16000000e+02,2.69000000e+02,3.00000000e+00,1.68000000e+02,0.00000000e+00,1.00000000e+00,1.00000000e+02,2.00000000e+00,0.00000000e+00,5.40000000e+01,4.60000000e+01,1.00000000e+00,1.00000000e+00,1.66000000e+02,1.41000000e+02,1.90000000e+01,0.00000000e+00,3.20000000e+02,1.00000000e+00,1.27000000e+02,1.40000000e+01,3.42000000e+02,3.80000000e+02,2.39000000e+02,3.66439908e+01,1.17809711e+01,2.49616522e+01,1.58363271e+01,1.90294822e+01,1.07774430e+01,1.66793057e+01,1.73492272e+01,1.12224476e+01,1.31367412e+01,2.09709449e+01,1.40721971e+01,1.28579538e+01,2.43436327e+01,1.69295167e+01,-1.53718207e-02
