40.,174.,19.,63.,2.,199.,79.,14.,0.,13.,73.,0.,0.,251.,196.,142.,1.,351.,10.,202.,61.,362.,382.,271.,38.82805658,1.97463356,13.32329857,6.06420398,14.06417282,8.30478459,9.68347088,12.59541014,9.64542035,10.18810342,15.67479384,10.86745425,16.86021137,19.54215311,13.91106922,-8.26375256
42.,173.,19.,64.,4.,198.,75.,13.,0.,13.,73.,1.,1.,251.,201.,142.,0.,353.,7.,199.,61.,366.,381.,266.,38.8273123,1.97405587,13.34149283,6.09483586,14.01550757,8.30022221,9.7291293,12.60079254,9.66846975,10.12598788,15.59996804,10.83941174,16.82346759,19.49932347,13.86597642,-8.16979367
40.,171.,18.,61.,4.,197.,81.,13.,1.,14.,75.,1.,0.,250.,203.,143.,0.,354.,7.,204.,62.,364.,384.,265.,38.87923213,2.02117906,13.36957289,6.29194941,13.90294053,8.18548583,9.89687261,12.60302372,9.61738621,9.91453688,15.546895,10.75175721,16.63313374,19.77988518,13.93202292,-8.01302925
38.,170.,18.,62.,4.,200.,82.,16.,1.,14.,72.,1.,0.,252.,206.,148.,0.,356.,8.,201.,61.,365.,377.,265.,39.00663603,2.04294214,13.37256758,6.7094715,14.05847984,8.23433171,9.97873988,12.77596797,9.75806208,9.762173,15.64168603,10.81800639,16.37819356,20.02229186,14.15647031,-7.88784544
41.,170.,18.,59.,3.,198.,79.,14.,0.,14.,76.,1.,0.,249.,199.,143.,1.,355.,7.,200.,59.,360.,381.,270.,39.02680367,1.96488335,13.36139777,6.7181209,13.98429575,8.2232872,9.9457593,12.75138706,9.79661473,9.69739027,15.49862437,10.78663711,16.36398107,19.88945227,14.09681565,-7.60123382
40.,171.,20.,61.,4.,194.,78.,12.,0.,12.,67.,0.,1.,248.,195.,138.,1.,354.,8.,198.,62.,366.,377.,263.,39.00913384,1.85183225,13.48099164,6.15787385,14.00715298,8.3726829,9.92030464,12.94286865,9.97939752,9.68193748,15.61707261,11.02968307,16.5500094,19.78117615,14.05191915,-7.28460422
39.,171.,17.,60.,3.,194.,73.,13.,0.,12.,74.,1.,1.,250.,202.,139.,1.,354.,8.,200.,61.,367.,382.,265.,39.00937849,1.94649422,13.57644615,6.12760303,14.23411564,8.57169573,9.902207,13.07402268,10.0284245,9.65722447,15.75476572,11.14554373,16.58337679,19.85529003,14.10879883,-7.29701904
39.,170.,18.,62.,4.,195.,81.,13.,0.,12.,73.,1.,0.,247.,197.,142.,0.,353.,9.,205.,60.,364.,385.,271.,38.96401634,2.00490111,13.53156816,6.56575485,14.53427521,8.52666306,10.09900183,13.27420362,10.00437534,9.74436453,15.81445712,11.11783246,16.63642935,19.8672801,14.0361356,-7.27923588
38.,169.,19.,60.,3.,196.,80.,12.,1.,12.,73.,0.,0.,245.,199.,137.,1.,355.,7.,205.,59.,365.,384.,266.,39.02895454,2.07764868,13.63367952,6.62415728,14.38620201,8.47357596,10.09420503,13.19784897,10.02150152,9.66193688,15.84521454,11.0856112,16.49602681,20.09280905,14.20849922,-7.26103971
38.,167.,20.,57.,3.,193.,79.,10.,0.,12.,68.,1.,0.,249.,199.,136.,1.,356.,8.,208.,60.,366.,384.,271.,39.03683033,2.03446677,13.63704475,6.74676072,14.36301098,8.48539826,10.15957263,13.23868691,10.1186048,9.59030496,15.80658627,11.04425904,16.50325201,20.0321184,14.16207355,-7.22625672
39.,166.,19.,59.,3.,191.,78.,8.,1.,12.,71.,1.,1.,246.,198.,135.,1.,354.,8.,206.,60.,366.,384.,271.,39.00233881,1.99151123,13.6214858,6.79312206,14.31759983,8.47534767,10.22492968,13.25400545,10.14662464,9.53734324,15.74139993,11.01348878,16.53882747,19.99415028,14.1402713,-7.19012652
35.,167.,18.,64.,3.,189.,76.,7.,1.,12.,77.,1.,0.,241.,192.,118.,0.,354.,6.,209.,54.,362.,378.,263.,38.93282568,1.94626613,13.55477951,6.95482289,14.30404709,8.46366384,10.35328475,13.35761569,10.16577059,9.54986836,15.84301724,11.06628758,16.5666667,20.05095256,14.15794919,-7.16827065
39.,169.,19.,58.,4.,181.,79.,5.,0.,13.,72.,1.,1.,227.,192.,114.,1.,359.,7.,212.,58.,364.,378.,268.,38.90149761,1.96957333,13.63145887,7.14925733,14.44885282,8.57418957,10.55168601,13.72354635,10.37326561,9.4396923,16.16746531,11.2449376,16.47365956,20.26769155,14.26734076,-7.19553885
34.,168.,19.,60.,4.,174.,81.,3.,1.,10.,69.,0.,0.,220.,186.,97.,1.,357.,6.,211.,60.,365.,379.,269.,38.86253487,1.94773088,13.72323525,7.66909817,14.9475311,8.74851699,10.93470932,14.37711055,10.68548435,9.16636166,16.49064216,11.39196649,16.17165699,20.76128063,14.44103475,-7.25407846
34.,163.,17.,51.,2.,163.,76.,2.,1.,9.,73.,1.,0.,212.,185.,85.,0.,357.,9.,217.,52.,362.,382.,268.,38.99852312,2.46409434,14.28081007,10.02125675,15.25920302,8.69682704,12.01507597,14.91872004,10.92971095,9.23874671,16.84640053,11.31943992,15.54292368,21.41909471,14.47155374,-6.99313284
31.,165.,17.,60.,2.,152.,78.,1.,0.,10.,72.,1.,0.,196.,183.,68.,0.,354.,7.,206.,51.,365.,380.,264.,38.8805124,2.64513903,14.69058224,11.93647185,15.82996381,8.93616999,12.66953414,15.79127792,11.57268484,9.75610594,17.17714331,11.53429554,15.30512891,21.74825264,14.53843536,-6.52411562
36.,166.,17.,56.,2.,139.,87.,2.,0.,8.,77.,0.,0.,161.,177.,40.,1.,355.,7.,210.,42.,361.,377.,266.,38.73636934,2.71538007,15.00033324,13.79388281,16.98499871,9.70923889,13.44163423,17.53560815,12.66686684,9.96838939,18.3503556,12.10144173,14.9325526,22.49385675,14.90761533,-6.47668587
40.,169.,18.,59.,2.,123.,97.,2.,0.,7.,84.,1.,2.,130.,178.,28.,1.,360.,4.,212.,38.,366.,382.,267.,38.6681439,2.775187,15.82702514,15.85397843,20.08194771,11.95847955,14.80401401,20.95800678,15.33554561,9.47813883,19.96633623,13.15318086,13.35891972,23.93760496,15.98424067,-6.54852296
40.,173.,18.,66.,4.,107.,104.,3.,0.,6.,92.,1.,4.,98.,174.,14.,1.,356.,8.,219.,27.,365.,380.,268.,38.15121844,2.79116328,16.67178909,17.5239439,26.18602085,17.12209761,15.59481564,26.25476758,20.41999782,9.42696914,23.47877214,16.37629125,12.92568143,25.29002657,17.35235449,-6.95852447
42.,175.,20.,60.,4.,86.,111.,3.,1.,3.,101.,1.,7.,78.,176.,9.,1.,361.,8.,225.,18.,367.,382.,269.,37.93257962,2.91630266,17.82171413,19.07557967,36.09467567,23.29500432,17.3097663,38.12973097,28.18272416,10.54315591,31.07298868,23.50255569,13.1556842,30.62156031,21.05183372,-7.67226305
46.,177.,18.,70.,3.,70.,122.,4.,0.,3.,111.,1.,15.,72.,174.,7.,1.,364.,10.,218.,12.,365.,381.,271.,37.71574081,2.64859789,17.74963904,20.83616345,49.06265007,31.00616301,22.00195027,56.30304291,34.90359371,12.31204585,44.59984608,31.00563813,14.80994905,37.22216241,26.36593432,-8.8574861
44.,177.,18.,66.,4.,41.,126.,2.,0.,2.,118.,0.,22.,69.,183.,12.,3.,365.,8.,217.,9.,363.,380.,271.,37.55047546,2.83877325,17.37301064,23.29408576,51.05298299,30.76516449,24.98107113,59.99500151,36.00121821,13.84619669,47.42874322,32.94300947,16.38763404,40.38469548,30.07643741,-9.25348809
48.,180.,16.,67.,4.,19.,136.,2.,0.,0.,134.,0.,35.,65.,189.,16.,1.,359.,20.,204.,5.,364.,378.,264.,37.56115638,3.88370438,17.27154121,24.16031214,48.6708193,28.11657876,26.46526912,60.74833405,35.50151358,14.51794575,46.55073038,31.5825987,17.239994,40.48781394,29.83789722,-9.1445885
49.,178.,15.,66.,4.,12.,138.,2.,1.,0.,143.,1.,41.,70.,190.,20.,3.,355.,30.,198.,2.,368.,381.,267.,37.55942843,4.83696716,18.26515443,24.24269694,47.80986835,27.79625593,27.94728622,62.18772579,36.07433321,16.23569494,47.54756599,32.43073396,19.58070003,43.14947457,32.195213,-9.0424691
46.,181.,17.,68.,10.,11.,149.,2.,17.,1.,157.,1.,55.,90.,206.,32.,4.,354.,47.,175.,1.,367.,378.,268.,37.7353869,6.92274987,19.70111599,23.63354348,52.28457857,31.39757712,30.35451338,67.03805859,39.16074017,21.17762175,55.33092272,38.44102693,22.43703077,47.76095087,36.19833311,-8.6741808
48.,183.,19.,70.,28.,11.,163.,2.,38.,1.,173.,0.,67.,104.,215.,45.,5.,338.,70.,137.,1.,366.,381.,272.,37.91399981,10.09233272,21.73790274,25.80128506,61.34352689,37.59396591,33.07017988,73.65236707,41.36915457,24.99586117,66.98425788,43.25872578,24.85874421,54.26447457,42.7759444,-8.1395236
48.,182.,16.,71.,41.,10.,162.,1.,63.,1.,191.,1.,81.,151.,225.,74.,8.,320.,89.,80.,1.,367.,376.,272.,37.2558591,11.42965218,21.63357635,31.00250211,70.95636052,43.45442145,35.40465637,79.50367447,43.92029651,28.39906018,73.32513439,46.26930605,31.33268839,61.07189752,49.12899526,-7.52636255
49.,184.,14.,74.,63.,12.,171.,2.,94.,1.,207.,1.,102.,202.,241.,119.,8.,290.,113.,8.,1.,375.,383.,275.,35.82548748,11.95063793,20.96848536,41.54001578,78.82674391,47.70552085,42.58712289,83.58363615,46.90685596,35.83357059,80.90292757,46.53173247,39.07176619,68.65267083,52.13303909,-7.31577328
54.,190.,19.,78.,77.,13.,169.,2.,121.,22.,218.,1.,120.,246.,253.,159.,12.,256.,137.,6.,1.,377.,381.,281.,34.98869448,12.007078,20.83858638,48.22269291,78.73319609,47.65149592,46.30958598,82.2441133,47.91242202,41.3074208,80.89128052,45.63019096,44.22277987,70.67751264,52.71175577,-7.06003077
64.,198.,19.,88.,87.,13.,175.,7.,138.,91.,222.,25.,132.,268.,254.,185.,12.,228.,139.,6.,1.,378.,382.,284.,34.77127319,12.30353151,21.51298453,51.57862977,79.37339739,47.68670158,51.61353294,83.36336571,46.8707857,46.77295399,81.71293329,43.92765643,50.37071301,72.42447003,53.43594242,-7.37070936
69.,207.,18.,93.,89.,23.,167.,18.,147.,123.,226.,42.,138.,283.,256.,195.,12.,209.,147.,8.,1.,375.,378.,281.,35.71497599,13.48259696,23.5486843,56.52193238,79.43318921,46.72244603,59.96480714,83.88189639,47.87832714,53.30631568,83.09883532,44.06317337,53.48676647,74.0347911,54.8668197,-9.08916735
78.,209.,15.,98.,90.,34.,173.,21.,150.,145.,224.,56.,146.,293.,253.,205.,15.,199.,146.,8.,1.,373.,374.,277.,36.12983861,13.90603989,24.97588567,60.70897727,79.33328125,47.05463193,64.9478138,83.88804199,49.32441992,58.06409153,83.40826779,43.51187903,57.18682475,74.89844255,55.19663794,-10.49952244
